bay_id,st_marker_id,status,location,lat,lon
5162,C1113,Present,"(-37.81552891440721, 144.9609415356895)",-37.81552891440721,144.9609415356895
6910,1920N,Present,"(-37.81459062113608, 144.9693496487792)",-37.81459062113608,144.9693496487792
5264,4527W,Unoccupied,"(-37.81086695233682, 144.95305453522315)",-37.81086695233682,144.95305453522315
5054,9831S,Present,"(-37.82522641296035, 144.97011046911484)",-37.82522641296035,144.97011046911484
2346,3012N,Present,"(-37.813128254788765, 144.95901420781652)",-37.813128254788765,144.95901420781652
5144,9958N,Unoccupied,"(-37.825944486806165, 144.96730411505928)",-37.825944486806165,144.96730411505928
8966,7865W,Unoccupied,"(-37.82640009326216, 144.97106667324073)",-37.82640009326216,144.97106667324073
3928,C5772,Unoccupied,"(-37.80439386767839, 144.95541182368808)",-37.80439386767839,144.95541182368808
8971,7875W,Present,"(-37.82568924384239, 144.97088752803077)",-37.82568924384239,144.97088752803077
8998,C7806,Present,"(-37.82569968834423, 144.97105816472444)",-37.82569968834423,144.97105816472444
4052,C6142,Unoccupied,"(-37.80424789613546, 144.9524234966128)",-37.80424789613546,144.9524234966128
4122,C6406,Present,"(-37.80368004193126, 144.9510178787948)",-37.80368004193126,144.9510178787948
5316,7819W,Present,"(-37.82928939365385, 144.97103614796043)",-37.82928939365385,144.97103614796043
6411,13658E,Present,"(-37.819915689576185, 144.94538400777878)",-37.819915689576185,144.94538400777878
5109,9910N,Present,"(-37.825553384882554, 144.96862208844982)",-37.825553384882554,144.96862208844982
4966,9395S,Unoccupied,"(-37.829852836633194, 144.9673228974773)",-37.829852836633194,144.9673228974773
6205,13323W,Unoccupied,"(-37.819899048842714, 144.94697696181808)",-37.819899048842714,144.94697696181808
6045,13010N,Unoccupied,"(-37.81982751532851, 144.95122373557066)",-37.81982751532851,144.95122373557066
4107,C6360,Unoccupied,"(-37.80417138872289, 144.9509307250296)",-37.80417138872289,144.9509307250296
2677,10186E,Present,"(-37.80389685139612, 144.94956921982626)",-37.80389685139612,144.94956921982626
3962,C5892,Unoccupied,"(-37.80486179757756, 144.95382674260944)",-37.80486179757756,144.95382674260944
5037,9513S,Present,"(-37.82844808945997, 144.9663469776632)",-37.82844808945997,144.9663469776632
4612,8342E,Present,"(-37.82447153891578, 144.96846812058484)",-37.82447153891578,144.96846812058484
8963,7859W,Present,"(-37.82656085803442, 144.97109351119087)",-37.82656085803442,144.97109351119087
5330,7847W,Unoccupied,"(-37.827249332766385, 144.9711517636958)",-37.827249332766385,144.9711517636958
3709,7675S,Unoccupied,"(-37.80395643946114, 144.95689662105033)",-37.80395643946114,144.95689662105033
623,81W,Present,"(-37.80908828369877, 144.9718713446788)",-37.80908828369877,144.9718713446788
3121,5284E,Present,"(-37.80452344520849, 144.9574443922248)",-37.80452344520849,144.9574443922248
4594,8322E,Present,"(-37.82499724756214, 144.96830925460307)",-37.82499724756214,144.96830925460307
3018,5098E,Unoccupied,"(-37.804412030760886, 144.95772746578052)",-37.804412030760886,144.95772746578052
957,C828,Present,"(-37.8111871873981, 144.96735757463318)",-37.8111871873981,144.96735757463318
5140,9953S,Present,"(-37.826118669673875, 144.9670536967932)",-37.826118669673875,144.9670536967932
4087,C6290,Present,"(-37.80495291579882, 144.95079328591325)",-37.80495291579882,144.95079328591325
5082,9870N,Present,"(-37.82526694162934, 144.96961147586524)",-37.82526694162934,144.96961147586524
8999,C7810,Unoccupied,"(-37.82564473878949, 144.97104026378582)",-37.82564473878949,144.97104026378582
9003,C7826,Present,"(-37.82542492856548, 144.97096835037712)",-37.82542492856548,144.97096835037712
8976,7885W,Present,"(-37.82541128789467, 144.9707907363868)",-37.82541128789467,144.9707907363868
3705,7671S,Unoccupied,"(-37.80397243051007, 144.95704052838624)",-37.80397243051007,144.95704052838624
646,C128,Present,"(-37.808731037907165, 144.97183186905716)",-37.808731037907165,144.97183186905716
5118,9928N,Present,"(-37.82562635563308, 144.96837420050565)",-37.82562635563308,144.96837420050565
6196,13305W,Unoccupied,"(-37.82059033743191, 144.94722343556674)",-37.82059033743191,144.94722343556674
4603,8332E,Present,"(-37.82473441651419, 144.9683888995005)",-37.82473441651419,144.9683888995005
3125,5292E,Unoccupied,"(-37.804434602338674, 144.95746132566774)",-37.804434602338674,144.95746132566774
2540,C3042,Unoccupied,"(-37.81324046425729, 144.95897758428887)",-37.81324046425729,144.95897758428887
3999,C5966,Present,"(-37.803778044765906, 144.95402017467023)",-37.803778044765906,144.95402017467023
4055,C6148,Unoccupied,"(-37.80417908091468, 144.9524357071225)",-37.80417908091468,144.9524357071225
5317,7821W,Present,"(-37.829235341352806, 144.97103730768947)",-37.829235341352806,144.97103730768947
3925,C5766,Present,"(-37.804470128247665, 144.95539811485625)",-37.804470128247665,144.95539811485625
673,D7W,Present,"(-37.8091888179715, 144.97191773205034)",-37.8091888179715,144.97191773205034
3707,7673S,Unoccupied,"(-37.80396439252925, 144.9569678014635)",-37.80396439252925,144.9569678014635
641,C108,Present,"(-37.808849266868094, 144.97188619569778)",-37.808849266868094,144.97188619569778
5866,C9166,Unoccupied,"(-37.798448675108475, 144.96517647689)",-37.798448675108475,144.96517647689
635,95W,Present,"(-37.808735082542604, 144.9717082891758)",-37.808735082542604,144.9717082891758
4580,8304E,Present,"(-37.8254703928911, 144.96816627559642)",-37.8254703928911,144.96816627559642
3970,C5908,Present,"(-37.80455580948302, 144.95388168401863)",-37.80455580948302,144.95388168401863
3941,C5798,Unoccupied,"(-37.80395954199116, 144.95548989782293)",-37.80395954199116,144.95548989782293
649,C140,Present,"(-37.80866018004536, 144.97179932029343)",-37.80866018004536,144.97179932029343
3963,C5894,Unoccupied,"(-37.80483719300592, 144.95383114065606)",-37.80483719300592,144.95383114065606
2345,3008N,Present,"(-37.813108958292716, 144.95908028460954)",-37.813108958292716,144.95908028460954
2313,2853S,Unoccupied,"(-37.810732691242414, 144.9678928277387)",-37.810732691242414,144.9678928277387
4589,8317W,Present,"(-37.82512840565161, 144.96814908492604)",-37.82512840565161,144.96814908492604
5056,9833S,Unoccupied,"(-37.82524505614767, 144.97004651695818)",-37.82524505614767,144.97004651695818
3841,C5562,Unoccupied,"(-37.806465129427735, 144.95399080398576)",-37.806465129427735,144.95399080398576
5120,9932N,Present,"(-37.8258483441805, 144.96763411153665)",-37.8258483441805,144.96763411153665
4044,C6126,Unoccupied,"(-37.80449363067284, 144.9523802440605)",-37.80449363067284,144.9523802440605
2647,10121W,Unoccupied,"(-37.803204409203346, 144.9479740924209)",-37.803204409203346,144.9479740924209
5259,4517W,Present,"(-37.81114875079743, 144.95318599123723)",-37.81114875079743,144.95318599123723
4113,C6378,Unoccupied,"(-37.8040323112338, 144.9509553469769)",-37.8040323112338,144.9509553469769
3696,7660N,Present,"(-37.80495487459986, 144.95670063806824)",-37.80495487459986,144.95670063806824
4617,8347W,Unoccupied,"(-37.82398272026749, 144.9684977951452)",-37.82398272026749,144.9684977951452
4578,8019W,Unoccupied,"(-37.829626941498155, 144.9689734199962)",-37.829626941498155,144.9689734199962
638,99W,Present,"(-37.80830343969228, 144.97150775140602)",-37.80830343969228,144.97150775140602
2410,C2642,Unoccupied,"(-37.80955854387359, 144.9715607492468)",-37.80955854387359,144.9715607492468
4859,9262N,Unoccupied,"(-37.82889407958439, 144.97018952912822)",-37.82889407958439,144.97018952912822
5876,12900N,Present,"(-37.79830151808934, 144.9646668998155)",-37.79830151808934,144.9646668998155
5340,8291W,Unoccupied,"(-37.826386873103445, 144.96776963230047)",-37.826386873103445,144.96776963230047
2447,C2770,Present,"(-37.810243112896046, 144.96921069229447)",-37.810243112896046,144.96921069229447
8977,7887W,Present,"(-37.825356123790186, 144.97076928026326)",-37.825356123790186,144.97076928026326
6412,13660E,Present,"(-37.81985837701672, 144.94536883725118)",-37.81985837701672,144.94536883725118
6019,13037S,Present,"(-37.82120636848082, 144.9470704589965)",-37.82120636848082,144.9470704589965
4131,C6428,Unoccupied,"(-37.80347326534873, 144.95105471557133)",-37.80347326534873,144.95105471557133
5128,9941S,Present,"(-37.826006437898286, 144.96743612844762)",-37.826006437898286,144.96743612844762
4070,C6178,Present,"(-37.803713326089664, 144.95251800751856)",-37.803713326089664,144.95251800751856
3007,5068E,Present,"(-37.805044328852205, 144.95801660850978)",-37.805044328852205,144.95801660850978
625,83W,Present,"(-37.809037523066756, 144.97184785370482)",-37.809037523066756,144.97184785370482
3594,7329W,Present,"(-37.8055645772432, 144.94922467217737)",-37.8055645772432,144.94922467217737
2417,C2656,Present,"(-37.80963266869374, 144.97130773342462)",-37.80963266869374,144.97130773342462
6397,13647W,Unoccupied,"(-37.82048267537343, 144.94543632409864)",-37.82048267537343,144.94543632409864
2558,C3106,Present,"(-37.813438849418304, 144.9582976716834)",-37.813438849418304,144.9582976716834
5110,9912N,Present,"(-37.82556148551703, 144.96859437842016)",-37.82556148551703,144.96859437842016
6329,13476E,Present,"(-37.81884401722239, 144.94992492565876)",-37.81884401722239,144.94992492565876
4842,9242N,Unoccupied,"(-37.828757293337546, 144.97066021854704)",-37.828757293337546,144.97066021854704
4817,9196N,Present,"(-37.83110207459792, 144.96694308657908)",-37.83110207459792,144.96694308657908
5872,C9190,Present,"(-37.79847513739384, 144.96542559059571)",-37.79847513739384,144.96542559059571
2676,10185W,Present,"(-37.803932779609106, 144.94937283926816)",-37.803932779609106,144.94937283926816
2199,3873S,Present,"(-37.811536063722485, 144.9574246935697)",-37.811536063722485,144.9574246935697
6272,13347W,Present,"(-37.81942624294449, 144.94842132710085)",-37.81942624294449,144.94842132710085
1027,1192E,Present,"(-37.81331958123158, 144.96005673276989)",-37.81331958123158,144.96005673276989
8979,7891W,Present,"(-37.825247665661855, 144.9707237360832)",-37.825247665661855,144.9707237360832
5063,9840N,Present,"(-37.82514565804229, 144.97002721297184)",-37.82514565804229,144.97002721297184
3089,5234E,Unoccupied,"(-37.80523891044999, 144.95730586745196)",-37.80523891044999,144.95730586745196
5376,11726E,Present,"(-37.80986458310545, 144.97298774989667)",-37.80986458310545,144.97298774989667
5863,C9154,Present,"(-37.798434243639065, 144.96504816433952)",-37.798434243639065,144.96504816433952
6322,13401W,Present,"(-37.821363748661895, 144.95110600920546)",-37.821363748661895,144.95110600920546
652,C152,Present,"(-37.80854402117862, 144.97174607257756)",-37.80854402117862,144.97174607257756
4851,9252N,Unoccupied,"(-37.82884197820196, 144.97036890373192)",-37.82884197820196,144.97036890373192
4069,C6176,Unoccupied,"(-37.80373641156282, 144.95251392706675)",-37.80373641156282,144.95251392706675
6197,13307W,Present,"(-37.82051776793453, 144.94720642559815)",-37.82051776793453,144.94720642559815
2527,C2990,Present,"(-37.81312691716958, 144.9593663293721)",-37.81312691716958,144.9593663293721
2564,C3118,Unoccupied,"(-37.81349121589856, 144.95811837964936)",-37.81349121589856,144.95811837964936
4989,9421S,Unoccupied,"(-37.83010731733697, 144.96644468290793)",-37.83010731733697,144.96644468290793
6194,13301W,Unoccupied,"(-37.82074942460161, 144.94726499320527)",-37.82074942460161,144.94726499320527
3760,C4832,Unoccupied,"(-37.810567393816605, 144.95867772800116)",-37.810567393816605,144.95867772800116
3097,5250E,Present,"(-37.80505623381279, 144.95734164183574)",-37.80505623381279,144.95734164183574
5235,11524N,Unoccupied,"(-37.81191442680799, 144.95141216468477)",-37.81191442680799,144.95141216468477
2675,10184E,Present,"(-37.803948891822756, 144.949560046036)",-37.803948891822756,144.949560046036
4037,C6112,Unoccupied,"(-37.80466292662382, 144.952349715212)",-37.80466292662382,144.952349715212
6024,13059S,Unoccupied,"(-37.8214674697042, 144.94614076926644)",-37.8214674697042,144.94614076926644
6063,13048N,Unoccupied,"(-37.82106378486651, 144.94346265553844)",-37.82106378486651,144.94346265553844
4820,9204N,Unoccupied,"(-37.831133999632826, 144.96683444209572)",-37.831133999632826,144.96683444209572
4581,8306E,Present,"(-37.82541779077657, 144.9681823711943)",-37.82541779077657,144.9681823711943
5043,9523S,Unoccupied,"(-37.82841695836075, 144.96618235502504)",-37.82841695836075,144.96618235502504
6221,13320E,Unoccupied,"(-37.81947629205161, 144.94698677753257)",-37.81947629205161,144.94698677753257
6217,13312E,Present,"(-37.819779418715655, 144.94712015672047)",-37.819779418715655,144.94712015672047
6282,13442E,Present,"(-37.81911010648656, 144.94862249415647)",-37.81911010648656,144.94862249415647
2353,3052N,Present,"(-37.813190421481636, 144.95880038177285)",-37.813190421481636,144.95880038177285
2305,2841S,Present,"(-37.81058158682423, 144.96840487167276)",-37.81058158682423,144.96840487167276
2097,3607S,Unoccupied,"(-37.80779664316912, 144.97021253486525)",-37.80779664316912,144.97021253486525
5273,4507W,Present,"(-37.81171114451988, 144.9534480392092)",-37.81171114451988,144.9534480392092
4848,9248N,Unoccupied,"(-37.82878349998097, 144.9705581410601)",-37.82878349998097,144.9705581410601
6018,13035S,Unoccupied,"(-37.821170924806296, 144.94719468819824)",-37.821170924806296,144.94719468819824
2889,4829W,Present,"(-37.810693395619246, 144.95861238366172)",-37.810693395619246,144.95861238366172
3059,5181W,Unoccupied,"(-37.811225166009436, 144.95738072878697)",-37.811225166009436,144.95738072878697
5331,7849W,Unoccupied,"(-37.82719826086641, 144.97115121650052)",-37.82719826086641,144.97115121650052
3002,5058E,Present,"(-37.80516415538277, 144.95807184586596)",-37.80516415538277,144.95807184586596
4431,C7702,Unoccupied,"(-37.80362895153358, 144.95478126097842)",-37.80362895153358,144.95478126097842
3102,5258E,Present,"(-37.80490726254289, 144.95737100170908)",-37.80490726254289,144.95737100170908
3118,5278E,Present,"(-37.804590055885015, 144.95743168285213)",-37.804590055885015,144.95743168285213
3060,5182E,Present,"(-37.8111553714385, 144.95748749099874)",-37.8111553714385,144.95748749099874
3066,5190E,Unoccupied,"(-37.811033752399524, 144.95743158629176)",-37.811033752399524,144.95743158629176
3103,5259W,Present,"(-37.80482892995789, 144.95725410049556)",-37.80482892995789,144.95725410049556
8972,7877W,Present,"(-37.825633474274696, 144.97086905082563)",-37.825633474274696,144.97086905082563
9006,C7838,Present,"(-37.82526620655438, 144.97090722158168)",-37.82526620655438,144.97090722158168
3221,5538E,Present,"(-37.80657634026346, 144.95416798495233)",-37.80657634026346,144.95416798495233
3700,7665S,Unoccupied,"(-37.80407451875426, 144.9579547673291)",-37.80407451875426,144.9579547673291
3386,6215W,Unoccupied,"(-37.80619898611389, 144.95093556067548)",-37.80619898611389,144.95093556067548
3389,6221W,Unoccupied,"(-37.806112435723136, 144.95089614486108)",-37.806112435723136,144.95089614486108
3316,6000N,Present,"(-37.80983394631515, 144.95863349356645)",-37.80983394631515,144.95863349356645
3359,6051W,Present,"(-37.80615235713561, 144.95196907814835)",-37.80615235713561,144.95196907814835
3378,6199W,Present,"(-37.80647917016282, 144.95106308998027)",-37.80647917016282,144.95106308998027
3401,6243W,Present,"(-37.80583170375059, 144.95076832070202)",-37.80583170375059,144.95076832070202
4794,9102N,Present,"(-37.829972344957305, 144.97078761533447)",-37.829972344957305,144.97078761533447
5314,7815W,Present,"(-37.829398163803255, 144.97103467262724)",-37.829398163803255,144.97103467262724
5335,8281W,Present,"(-37.82696640347776, 144.9675944428015)",-37.82696640347776,144.9675944428015
4576,8017W,Present,"(-37.829683325935946, 144.9689994431188)",-37.829683325935946,144.9689994431188
4112,C6376,Unoccupied,"(-37.804055665448146, 144.9509510218349)",-37.804055665448146,144.9509510218349
5311,7809W,Present,"(-37.82956030917069, 144.9710350647198)",-37.82956030917069,144.9710350647198
9002,C7822,Present,"(-37.825479771875365, 144.97098674688323)",-37.825479771875365,144.97098674688323
4574,8015W,Unoccupied,"(-37.82974047092655, 144.96902592745062)",-37.82974047092655,144.96902592745062
3011,5084E,Present,"(-37.80468237388431, 144.95784863450982)",-37.80468237388431,144.95784863450982
9001,C7818,Unoccupied,"(-37.825534786362326, 144.97100441917507)",-37.825534786362326,144.97100441917507
4111,C6374,Present,"(-37.804078905415935, 144.95094698339892)",-37.804078905415935,144.95094698339892
4435,C7710,Unoccupied,"(-37.80359824282294, 144.95451109653197)",-37.80359824282294,144.95451109653197
6401,13655W,Unoccupied,"(-37.82024151135455, 144.9453732793993)",-37.82024151135455,144.9453732793993
5105,9903S,Unoccupied,"(-37.82570064826507, 144.9684826956871)",-37.82570064826507,144.9684826956871
4881,9302N,Present,"(-37.829136204013736, 144.96935588867115)",-37.829136204013736,144.96935588867115
4917,9339S,Present,"(-37.8295696721793, 144.96829860997644)",-37.8295696721793,144.96829860997644
3623,7572N,Present,"(-37.80564432646193, 144.95469212813896)",-37.80564432646193,144.95469212813896
4927,9349S,Unoccupied,"(-37.82962703655288, 144.9681151750442)",-37.82962703655288,144.9681151750442
2696,10326E,Unoccupied,"(-37.80304693129534, 144.94402475908936)",-37.80304693129534,144.94402475908936
5052,9829S,Present,"(-37.825207731132366, 144.97017440776162)",-37.825207731132366,144.97017440776162
4032,C6102,Unoccupied,"(-37.80478102145965, 144.9523285559688)",-37.80478102145965,144.9523285559688
3124,5290E,Present,"(-37.804457399121944, 144.95745700806316)",-37.804457399121944,144.95745700806316
1138,C1208,Present,"(-37.81255668246071, 144.95958114405022)",-37.81255668246071,144.95958114405022
1146,C1224,Unoccupied,"(-37.81231995574635, 144.95947320601914)",-37.81231995574635,144.95947320601914
6406,13648E,Present,"(-37.82050897513072, 144.94553800018753)",-37.82050897513072,144.94553800018753
1147,C1226,Present,"(-37.81229665650585, 144.95946258262433)",-37.81229665650585,144.95946258262433
1152,C1246,Unoccupied,"(-37.812154520306905, 144.9593977582353)",-37.812154520306905,144.9593977582353
4302,C6940,Present,"(-37.8093356516848, 144.95606244657955)",-37.8093356516848,144.95606244657955
3955,C5878,Unoccupied,"(-37.805073030677484, 144.95378898323872)",-37.805073030677484,144.95378898323872
4244,C6820,Unoccupied,"(-37.80953289851465, 144.95561158975204)",-37.80953289851465,144.95561158975204
4613,8343W,Unoccupied,"(-37.8241263155595, 144.96845502646863)",-37.8241263155595,144.96845502646863
2504,C2940,Present,"(-37.812640256392456, 144.96107592494235)",-37.812640256392456,144.96107592494235
2512,C2958,Present,"(-37.81276861128343, 144.96063455316704)",-37.81276861128343,144.96063455316704
6410,13656E,Present,"(-37.81997300168348, 144.9453978527659)",-37.81997300168348,144.9453978527659
4449,C7744,Present,"(-37.803126015104915, 144.95028936539006)",-37.803126015104915,144.95028936539006
8897,C2974,Unoccupied,"(-37.81287812110307, 144.96025785327953)",-37.81287812110307,144.96025785327953
8899,C2978,Present,"(-37.81290138322812, 144.96017808225395)",-37.81290138322812,144.96017808225395
4128,C6418,Unoccupied,"(-37.80354154461598, 144.95104250013748)",-37.80354154461598,144.95104250013748
2553,C3088,Present,"(-37.813395271437514, 144.95844687187693)",-37.813395271437514,144.95844687187693
4120,C6402,Present,"(-37.803726604974045, 144.95100945355003)",-37.803726604974045,144.95100945355003
4849,9249S,Present,"(-37.828904965270624, 144.97057758854965)",-37.828904965270624,144.97057758854965
4621,8354E,Unoccupied,"(-37.824064015787144, 144.9685908984552)",-37.824064015787144,144.9685908984552
4125,C6412,Unoccupied,"(-37.80361052899204, 144.95103010525628)",-37.80361052899204,144.95103010525628
3840,C5558,Unoccupied,"(-37.806488807731164, 144.9540015443544)",-37.806488807731164,144.9540015443544
809,C492,Present,"(-37.81073242980718, 144.96995015332328)",-37.81073242980718,144.96995015332328
3833,C5542,Unoccupied,"(-37.80667854772118, 144.9540880143075)",-37.80667854772118,144.9540880143075
5116,9924N,Present,"(-37.82560977501026, 144.96842918210803)",-37.82560977501026,144.96842918210803
5088,9886N,Present,"(-37.82545626217025, 144.96895466494584)",-37.82545626217025,144.96895466494584
4607,8336E,Present,"(-37.824629256263, 144.96842054416624)",-37.824629256263,144.96842054416624
3910,C5734,Unoccupied,"(-37.805078730862704, 144.95528869054613)",-37.805078730862704,144.95528869054613
3966,C5900,Unoccupied,"(-37.80470462823361, 144.9538548253778)",-37.80470462823361,144.9538548253778
2649,10124E,Unoccupied,"(-37.80313925576209, 144.94821838550098)",-37.80313925576209,144.94821838550098
4103,C6348,Present,"(-37.80426469250205, 144.9509140071126)",-37.80426469250205,144.9509140071126
2646,10120E,Unoccupied,"(-37.803251489583005, 144.9481982658528)",-37.803251489583005,144.9481982658528
3994,C5956,Unoccupied,"(-37.803902056120215, 144.95399801006752)",-37.803902056120215,144.95399801006752
3823,C5502,Present,"(-37.80716454585276, 144.9543081254844)",-37.80716454585276,144.9543081254844
4276,C6888,Present,"(-37.8093052181257, 144.95580106205344)",-37.8093052181257,144.95580106205344
4350,C7116,Unoccupied,"(-37.80804514638703, 144.95403959462425)",-37.80804514638703,144.95403959462425
4246,C6824,Present,"(-37.80948144669376, 144.9556201057953)",-37.80948144669376,144.9556201057953
3959,C5886,Unoccupied,"(-37.804977874965644, 144.9538059499031)",-37.804977874965644,144.9538059499031
4109,C6368,Unoccupied,"(-37.80412517102357, 144.95093860815354)",-37.80412517102357,144.95093860815354
4400,C7234,Unoccupied,"(-37.807887745194996, 144.95224343121595)",-37.807887745194996,144.95224343121595
8992,7923W,Unoccupied,"(-37.82828423562769, 144.9710836789194)",-37.82828423562769,144.9710836789194
5077,9860N,Present,"(-37.82522705779425, 144.96974789039888)",-37.82522705779425,144.96974789039888
5099,9897S,Present,"(-37.825646029689, 144.96867158032396)",-37.825646029689,144.96867158032396
6044,13008N,Unoccupied,"(-37.81980900458649, 144.95128798112037)",-37.81980900458649,144.95128798112037
3704,7670N,Unoccupied,"(-37.80379372113377, 144.95711295373144)",-37.80379372113377,144.95711295373144
6055,13032N,Unoccupied,"(-37.82118881864105, 144.94398454955126)",-37.82118881864105,144.94398454955126
6249,13402E,Present,"(-37.8191396082871, 144.9472770385347)",-37.8191396082871,144.9472770385347
6203,13319W,Unoccupied,"(-37.82005184380725, 144.9470437744373)",-37.82005184380725,144.9470437744373
1672,2195S,Present,"(-37.81459404250679, 144.96586446507888)",-37.81459404250679,144.96586446507888
3020,5102E,Unoccupied,"(-37.80435626153255, 144.95770235546706)",-37.80435626153255,144.95770235546706
6399,13651W,Unoccupied,"(-37.82035919026336, 144.94540390872692)",-37.82035919026336,144.94540390872692
3416,6265S,Present,"(-37.80775320631275, 144.96615764256336)",-37.80775320631275,144.96615764256336
3676,7636N,Unoccupied,"(-37.804961001825404, 144.94851534910413)",-37.804961001825404,144.94851534910413
3410,6259S,Present,"(-37.80772157855816, 144.96626523007518)",-37.80772157855816,144.96626523007518
8334,C7736B,Unoccupied,"(-37.80315295366602, 144.95053163261065)",-37.80315295366602,144.95053163261065
8331,C7734B,Present,"(-37.80316707899577, 144.9506609998553)",-37.80316707899577,144.9506609998553
8340,643W,Present,"(-37.81624159851649, 144.96955925814933)",-37.81624159851649,144.96955925814933
8965,7863W,Present,"(-37.82645364094237, 144.9710761147205)",-37.82645364094237,144.9710761147205
4441,C7728,Unoccupied,"(-37.803184192208334, 144.95081336012015)",-37.803184192208334,144.95081336012015
4657,8478E,Unoccupied,"(-37.82522773067467, 144.9669262219488)",-37.82522773067467,144.9669262219488
4652,8469W,Present,"(-37.82546445181602, 144.96666522872573)",-37.82546445181602,144.96666522872573
3025,5119W,Unoccupied,"(-37.80359102769667, 144.95721410852093)",-37.80359102769667,144.95721410852093
5047,9824N,Unoccupied,"(-37.82505449827978, 144.97033834966942)",-37.82505449827978,144.97033834966942
3280,5842E,Present,"(-37.80657529109709, 144.95355467497205)",-37.80657529109709,144.95355467497205
1099,C1106,Present,"(-37.81610926884728, 144.9612082961816)",-37.81610926884728,144.9612082961816
4797,9112N,Present,"(-37.83003767972695, 144.97056219002357)",-37.83003767972695,144.97056219002357
3943,C5854,Present,"(-37.805362842586234, 144.95373722072688)",-37.805362842586234,144.95373722072688
4022,C6082,Present,"(-37.8050729405996, 144.95227676975514)",-37.8050729405996,144.95227676975514
3942,C5800,Present,"(-37.803932783966495, 144.95549470757186)",-37.803932783966495,144.95549470757186
948,C798,Present,"(-37.81142548592456, 144.96746628857727)",-37.81142548592456,144.96746628857727
910,C666,Present,"(-37.81445232772084, 144.96885430889915)",-37.81445232772084,144.96885430889915
4110,C6372,Present,"(-37.804101990803616, 144.95094279543164)",-37.804101990803616,144.95094279543164
4026,C6090,Present,"(-37.804980018917526, 144.95229342836282)",-37.804980018917526,144.95229342836282
946,C790,Present,"(-37.81157057108945, 144.96753234404272)",-37.81157057108945,144.96753234404272
4828,9220N,Unoccupied,"(-37.83124576197585, 144.96645415090978)",-37.83124576197585,144.96645415090978
1539,1906N,Present,"(-37.8144263954724, 144.96990710114474)",-37.8144263954724,144.96990710114474
4292,C6920,Unoccupied,"(-37.809436831154784, 144.95604387808373)",-37.809436831154784,144.95604387808373
2360,3091S,Unoccupied,"(-37.813515362812964, 144.95835586435413)",-37.813515362812964,144.95835586435413
1542,1912N,Unoccupied,"(-37.814484871303804, 144.96971035097545)",-37.814484871303804,144.96971035097545
1765,2393S,Present,"(-37.81485602318736, 144.96136597230816)",-37.81485602318736,144.96136597230816
2363,3095S,Unoccupied,"(-37.813552382566165, 144.95822787806935)",-37.813552382566165,144.95822787806935
2365,3099S,Unoccupied,"(-37.813592199142235, 144.95809021298106)",-37.813592199142235,144.95809021298106
3678,7638N,Present,"(-37.804957821738654, 144.9484872417794)",-37.804957821738654,144.9484872417794
8974,7881W,Unoccupied,"(-37.825522114506, 144.9708312093819)",-37.825522114506,144.9708312093819
614,71W,Present,"(-37.810066558339265, 144.97232129854558)",-37.810066558339265,144.97232129854558
6269,13341W,Present,"(-37.819255136931886, 144.94841503650807)",-37.819255136931886,144.94841503650807
3665,7624N,Present,"(-37.804981341212326, 144.9486975025199)",-37.804981341212326,144.9486975025199
3601,7336E,Present,"(-37.80537810506202, 144.94933123203518)",-37.80537810506202,144.94933123203518
4597,8325W,Unoccupied,"(-37.824926060514684, 144.9682105873652)",-37.824926060514684,144.9682105873652
4588,8316E,Present,"(-37.82515490648512, 144.96826134465053)",-37.82515490648512,144.96826134465053
4599,8328E,Present,"(-37.82483957874996, 144.96835715078439)",-37.82483957874996,144.96835715078439
4595,8323W,Present,"(-37.824973793951415, 144.96819605726662)",-37.824973793951415,144.96819605726662
8961,7855W,Present,"(-37.82666388153106, 144.97110767878104)",-37.82666388153106,144.97110767878104
3998,C5964,Unoccupied,"(-37.803803046432606, 144.95401565882918)",-37.803803046432606,144.95401565882918
1770,2399S,Unoccupied,"(-37.81491426983653, 144.96116498296556)",-37.81491426983653,144.96116498296556
4573,8014E,Unoccupied,"(-37.8296316908518, 144.96909856930577)",-37.8296316908518,144.96909856930577
9000,C7814,Present,"(-37.8255897260822, 144.97102234998545)",-37.8255897260822,144.97102234998545
5121,9934N,Present,"(-37.82585564463342, 144.96760905564972)",-37.82585564463342,144.96760905564972
5346,8873W,Unoccupied,"(-37.82539182057477, 144.9605934088404)",-37.82539182057477,144.9605934088404
1123,C1162,Present,"(-37.813683470397, 144.96009546501756)",-37.813683470397,144.96009546501756
5057,9834N,Present,"(-37.82509507210527, 144.97019984945638)",-37.82509507210527,144.97019984945638
3996,C5960,Unoccupied,"(-37.80385254071309, 144.95400681899247)",-37.80385254071309,144.95400681899247
4085,C6284,Present,"(-37.804997748785695, 144.95078534515235)",-37.804997748785695,144.95078534515235
812,C504,Present,"(-37.81062405953755, 144.96990039713614)",-37.81062405953755,144.96990039713614
3912,C5738,Unoccupied,"(-37.805029674375106, 144.95529750928762)",-37.805029674375106,144.95529750928762
3960,C5888,Unoccupied,"(-37.80495470294587, 144.95381007070802)",-37.80495470294587,144.95381007070802
947,C794,Present,"(-37.81147461774785, 144.96748890026228)",-37.81147461774785,144.96748890026228
4054,C6146,Unoccupied,"(-37.8042026441709, 144.95243150666175)",-37.8042026441709,144.95243150666175
4962,9391S,Unoccupied,"(-37.82983340653732, 144.9673899249511)",-37.82983340653732,144.9673899249511
